duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
201,2018-12-08 13:38:47,2018-12-08 13:42:08,31600,5th & K St NW,31223,Convention Center / 7th & M St NW,W21794,Member
341,2018-12-26 19:37:33,2018-12-26 19:43:14,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W23709,Member
234,2018-12-03 17:04:08,2018-12-03 17:08:02,31279,19th & G St NW,31213,17th & K St NW,W21769,Member
146,2018-12-25 15:23:37,2018-12-25 15:26:03,31230,Metro Center / 12th & G St NW,31238,14th & G St NW,W20084,Member
404,2018-12-13 14:11:39,2018-12-13 14:18:23,31296,Columbia & Ontario Rd NW,31267,17th St & Massachusetts Ave NW,W22899,Member
337,2018-12-04 08:32:35,2018-12-04 08:38:12,31213,17th & K St NW,31205,21st & I St NW,W22842,Member
818,2018-12-05 17:33:39,2018-12-05 17:47:17,31251,12th & L St NW,31603,1st & M St NE,W23790,Member
421,2018-12-14 13:46:26,2018-12-14 13:53:27,31259,20th St & Virginia Ave NW,31213,17th & K St NW,W23667,Member
403,2018-12-11 11:43:15,2018-12-11 11:49:58,31054,Walter Reed Community Center / Walter Reed Dr & 16th St S,31073,Washington Blvd & Walter Reed Dr ,W01248,Member
624,2018-12-23 17:47:49,2018-12-23 17:58:13,31006,S Joyce & Army Navy Dr,31071,Eads St & 12th St S,W23447,Member
912,2018-12-13 08:39:09,2018-12-13 08:54:21,31602,Park Rd & Holmead Pl NW,31100,19th St & Pennsylvania Ave NW,W01399,Member
868,2018-12-27 09:18:29,2018-12-27 09:32:58,31212,21st & M St NW,31505,Eckington Pl & Q St NE,E00024,Member
172,2018-12-22 13:37:42,2018-12-22 13:40:34,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31292,22nd St & Constitution Ave NW,W23235,Member
641,2018-12-12 08:54:30,2018-12-12 09:05:12,31650,1st & M St SE,31294,7th & E St SW,W00253,Member
1458,2018-12-22 13:47:32,2018-12-22 14:11:50,31014,Lynn & 19th St North,31258,Lincoln Memorial,W01067,Member
392,2018-12-22 20:52:19,2018-12-22 20:58:51,31270,8th & D St NW,31238,14th & G St NW,W24043,Member
677,2018-12-18 12:11:58,2018-12-18 12:23:16,31610,Eastern Market / 7th & North Carolina Ave SE,31637,North Capitol St & G Pl NE,W21971,Member
582,2018-12-12 06:44:20,2018-12-12 06:54:02,31612,D St & Maryland Ave NE,31652,4th & M St SE,W22113,Member
291,2018-12-05 16:01:31,2018-12-05 16:06:22,31283,14th & L St NW,31228,8th & H St NW,W22898,Member
2680,2018-12-22 11:55:50,2018-12-22 12:40:30,31918,Madison & Fairfax St,31042,Market Square / King St & Royal St,W00416,Member
187,2018-12-01 06:59:12,2018-12-01 07:02:19,32006,13th St & Eastern Ave,32024,Fenton St & Gist Ave,W22492,Member
620,2018-12-07 12:31:19,2018-12-07 12:41:40,31271,Constitution Ave & 2nd St NW/DOL,31616,3rd & H St NE,W01311,Member
3237,2018-12-27 08:44:34,2018-12-27 09:38:31,31321,15th St & Constitution Ave NW,31321,15th St & Constitution Ave NW,W23509,Member
1587,2018-12-17 07:48:48,2018-12-17 08:15:16,31319,Wisconsin Ave & Brandywine St NW,31252,21st St & Pennsylvania Ave NW,W23548,Member
730,2018-12-27 10:47:50,2018-12-27 11:00:00,31519,1st & O St NW,31219,10th St & Constitution Ave NW,W22108,Member
244,2018-12-08 10:33:57,2018-12-08 10:38:02,31237,25th St & Pennsylvania Ave NW,31221,18th & M St NW,W23798,Member
1338,2018-12-29 16:35:24,2018-12-29 16:57:42,31258,Lincoln Memorial,31077,Iwo Jima Memorial/N Meade & 14th St N,W20318,Casual
364,2018-12-08 22:04:59,2018-12-08 22:11:04,31268,12th & U St NW,31281,8th & O St NW,W20493,Member
552,2018-12-07 11:46:29,2018-12-07 11:55:41,31296,Columbia & Ontario Rd NW,31299,Connecticut Ave & R St NW,W22770,Member
1067,2018-12-29 12:36:27,2018-12-29 12:54:14,31265,5th St & Massachusetts Ave NW,31128,23rd & M St NW,W22209,Member
983,2018-12-23 08:38:50,2018-12-23 08:55:13,31202,14th & R St NW,31641,2nd St & Massachusetts Ave NE,W22336,Member
534,2018-12-29 16:08:17,2018-12-29 16:17:12,31651,11th & Park Rd NW,31296,Columbia & Ontario Rd NW,W01106,Member
393,2018-12-21 15:15:39,2018-12-21 15:22:12,31269,3rd St & Pennsylvania Ave SE,31623,Columbus Circle / Union Station,W21015,Member
188,2018-12-21 17:44:50,2018-12-21 17:47:58,31228,8th & H St NW,31265,5th St & Massachusetts Ave NW,W00126,Member
644,2018-12-06 09:41:13,2018-12-06 09:51:57,31602,Park Rd & Holmead Pl NW,31221,18th & M St NW,W00598,Member
533,2018-12-19 21:09:08,2018-12-19 21:18:01,31278,18th & R St NW,31120,10th & Florida Ave NW,W23498,Member
203,2018-12-18 18:58:03,2018-12-18 19:01:27,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31644,12th St & Pennsylvania Ave SE,W23476,Member
994,2018-12-04 10:40:17,2018-12-04 10:56:52,31271,Constitution Ave & 2nd St NW/DOL,31241,Thomas Circle,W01328,Member
290,2018-12-04 09:28:20,2018-12-04 09:33:11,31200,Massachusetts Ave & Dupont Circle NW,31255,24th & N St NW,W20228,Member
987,2018-12-21 08:11:28,2018-12-21 08:27:56,31513,Rhode Island Ave & V St NE,31276,15th & L St NW,W23489,Member
678,2018-12-12 17:43:46,2018-12-12 17:55:04,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W20264,Member
1251,2018-12-18 09:02:01,2018-12-18 09:22:52,31500,4th & W St NE,31224,19th & L St NW,W20687,Member
492,2018-12-17 08:39:59,2018-12-17 08:48:11,31285,22nd & P ST NW,31276,15th & L St NW,W00115,Member
1168,2018-12-12 09:29:44,2018-12-12 09:49:13,31649,14th & Newton St NW,31252,21st St & Pennsylvania Ave NW,W23615,Member
572,2018-12-19 13:18:18,2018-12-19 13:27:50,31212,21st & M St NW,31114,18th St & Wyoming Ave NW,W23604,Member
378,2018-12-01 21:54:31,2018-12-01 22:00:49,31268,12th & U St NW,31241,Thomas Circle,W20014,Member
180,2018-12-03 08:53:50,2018-12-03 08:56:51,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31077,Iwo Jima Memorial/N Meade & 14th St N,W22701,Member
404,2018-12-03 14:32:16,2018-12-03 14:39:01,31215,Georgetown Harbor / 30th St NW,31225,C & O Canal & Wisconsin Ave NW,W22209,Member
134,2018-12-05 14:00:08,2018-12-05 14:02:22,31623,Columbus Circle / Union Station,31616,3rd & H St NE,W20460,Member
943,2018-12-27 15:12:56,2018-12-27 15:28:40,31270,8th & D St NW,31637,North Capitol St & G Pl NE,W24022,Member
1460,2018-12-27 18:27:07,2018-12-27 18:51:27,31257,22nd & I St NW / Foggy Bottom,31288,4th St & Madison Dr NW,W00886,Casual
951,2018-12-06 17:58:56,2018-12-06 18:14:48,31230,Metro Center / 12th & G St NW,31623,Columbus Circle / Union Station,W20797,Member
336,2018-12-20 07:18:57,2018-12-20 07:24:34,31214,17th & Corcoran St NW,31128,23rd & M St NW,W00508,Member
563,2018-12-02 13:47:57,2018-12-02 13:57:20,31114,18th St & Wyoming Ave NW,31252,21st St & Pennsylvania Ave NW,W20511,Member
345,2018-12-30 01:36:23,2018-12-30 01:42:08,31401,14th St & Spring Rd NW,31122,16th & Irving St NW,W24017,Member
1559,2018-12-29 17:06:51,2018-12-29 17:32:51,31258,Lincoln Memorial,31249,Jefferson Memorial,W22704,Member
446,2018-12-13 08:42:39,2018-12-13 08:50:05,31122,16th & Irving St NW,31110,20th St & Florida Ave NW,W23317,Member
451,2018-12-06 18:24:41,2018-12-06 18:32:13,31266,11th & M St NW,31128,23rd & M St NW,W20744,Member
195,2018-12-10 18:52:52,2018-12-10 18:56:07,31519,1st & O St NW,31503,Florida Ave & R St NW,W22233,Member
406,2018-12-04 10:12:11,2018-12-04 10:18:57,31113,Columbia Rd & Belmont St NW,31200,Massachusetts Ave & Dupont Circle NW,W21032,Member
1218,2018-12-08 16:10:35,2018-12-08 16:30:54,31129,15th St & Pennsylvania Ave NW/Pershing Park,31218,L'Enfant Plaza / 7th & C St SW,W22027,Casual
678,2018-12-09 15:51:40,2018-12-09 16:02:59,31639,2nd & G St NE,31272,Washington & Independence Ave SW/HHS,W22402,Member
330,2018-12-14 12:20:59,2018-12-14 12:26:29,31126,11th & Girard St NW,31122,16th & Irving St NW,W23414,Member
527,2018-12-27 14:18:18,2018-12-27 14:27:05,32058,Sligo Ave & Carroll Ln,32043,Veterans Pl & Pershing Dr ,W21553,Member
426,2018-12-25 16:22:09,2018-12-25 16:29:15,31203,14th & Rhode Island Ave NW,31109,7th & T St NW,W20318,Member
636,2018-12-20 07:00:36,2018-12-20 07:11:12,31625,3rd & G St SE,31631,8th & F St NE,W21773,Member
585,2018-12-27 14:28:58,2018-12-27 14:38:43,31229,New Hampshire Ave & T St NW,31280,11th & S St NW,W21956,Member
309,2018-12-16 08:38:57,2018-12-16 08:44:06,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W21779,Member
1175,2018-12-20 12:14:02,2018-12-20 12:33:37,31610,Eastern Market / 7th & North Carolina Ave SE,31506,1st & Rhode Island Ave NW,W22905,Member
256,2018-12-07 05:44:40,2018-12-07 05:48:57,31029,N Veitch  & 20th St N,31014,Lynn & 19th St North,W23975,Member
1254,2018-12-03 17:54:58,2018-12-03 18:15:53,31302,Wisconsin Ave & Newark St NW,31202,14th & R St NW,W20998,Member
226,2018-12-27 11:45:33,2018-12-27 11:49:20,31623,Columbus Circle / Union Station,31615,6th & H St NE,W23987,Member
492,2018-12-09 18:22:21,2018-12-09 18:30:34,31212,21st & M St NW,31260,23rd & E St NW ,W20796,Member
557,2018-12-07 08:47:14,2018-12-07 08:56:31,32049,Washington Adventist U / Flower Ave & Division St,31408,Takoma Metro,W22689,Member
709,2018-12-25 14:43:09,2018-12-25 14:54:58,31608,8th & Eye St SE / Barracks Row,31609,Maine Ave & 7th St SW,W23544,Member
228,2018-12-06 13:30:58,2018-12-06 13:34:46,31100,19th St & Pennsylvania Ave NW,31257,22nd & I St NW / Foggy Bottom,W23222,Member
410,2018-12-06 19:13:48,2018-12-06 19:20:38,31401,14th St & Spring Rd NW,31101,14th & V St NW,E00069,Member
441,2018-12-05 21:47:06,2018-12-05 21:54:27,31114,18th St & Wyoming Ave NW,31268,12th & U St NW,W20986,Member
275,2018-12-02 07:42:41,2018-12-02 07:47:16,31602,Park Rd & Holmead Pl NW,31119,14th & Belmont St NW,W20903,Member
758,2018-12-17 06:57:33,2018-12-17 07:10:12,31268,12th & U St NW,31279,19th & G St NW,W23685,Member
188,2018-12-10 18:35:36,2018-12-10 18:38:45,31265,5th St & Massachusetts Ave NW,31264,6th St & Indiana Ave NW,W20321,Member
313,2018-12-23 13:19:37,2018-12-23 13:24:50,31125,15th & W St NW,31200,Massachusetts Ave & Dupont Circle NW,W22842,Member
396,2018-12-16 18:30:46,2018-12-16 18:37:23,31296,Columbia & Ontario Rd NW,31102,11th & Kenyon St NW,W23919,Member
183,2018-12-21 17:08:58,2018-12-21 17:12:02,31089,Court House Metro / 15th & N Uhle St ,31050,Barton St & 10th St N,W00827,Member
264,2018-12-10 07:32:22,2018-12-10 07:36:46,31229,New Hampshire Ave & T St NW,31239,Rhode Island & Connecticut Ave NW,W23836,Member
1261,2018-12-30 02:03:40,2018-12-30 02:24:42,31114,18th St & Wyoming Ave NW,31110,20th St & Florida Ave NW,W22003,Casual
231,2018-12-18 18:41:21,2018-12-18 18:45:12,31037,Ballston Metro / N Stuart & 9th St N,31025,Central Library / N Quincy St & 10th St N,W21603,Member
161,2018-12-24 16:46:41,2018-12-24 16:49:22,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31308,39th & Veazey St NW,W24076,Member
1752,2018-12-27 15:22:31,2018-12-27 15:51:43,31249,Jefferson Memorial,31258,Lincoln Memorial,W20348,Member
100,2018-12-03 13:58:48,2018-12-03 14:00:29,31223,Convention Center / 7th & M St NW,31266,11th & M St NW,W22672,Member
247,2018-12-20 08:47:15,2018-12-20 08:51:23,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W23449,Member
368,2018-12-08 15:29:36,2018-12-08 15:35:44,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,31315,McKinley St & Connecticut Ave NW,W01096,Member
617,2018-12-05 12:38:39,2018-12-05 12:48:56,31271,Constitution Ave & 2nd St NW/DOL,31628,1st & K St SE,W23939,Member
364,2018-12-20 17:00:39,2018-12-20 17:06:44,31272,Washington & Independence Ave SW/HHS,31623,Columbus Circle / Union Station,W22818,Member
810,2018-12-19 08:46:46,2018-12-19 09:00:17,31631,8th & F St NE,31218,L'Enfant Plaza / 7th & C St SW,W20043,Casual
565,2018-12-02 08:16:11,2018-12-02 08:25:36,31103,16th & Harvard St NW,31299,Connecticut Ave & R St NW,W01171,Member
1374,2018-12-31 08:44:56,2018-12-31 09:07:50,31222,New York Ave & 15th St NW,31271,Constitution Ave & 2nd St NW/DOL,W22498,Member
396,2018-12-10 15:50:33,2018-12-10 15:57:10,31126,11th & Girard St NW,31125,15th & W St NW,W22291,Member
314,2018-12-17 18:07:10,2018-12-17 18:12:25,31214,17th & Corcoran St NW,31299,Connecticut Ave & R St NW,W23929,Member
547,2018-12-21 18:13:54,2018-12-21 18:23:01,31264,6th St & Indiana Ave NW,31616,3rd & H St NE,W20120,Member
1010,2018-12-06 14:39:19,2018-12-06 14:56:10,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W22042,Member
379,2018-12-19 19:28:35,2018-12-19 19:34:54,31619,Lincoln Park / 13th & East Capitol St NE ,31605,3rd & D St SE,W20341,Member
1574,2018-12-17 13:42:51,2018-12-17 14:09:06,31249,Jefferson Memorial,31243,4th & C St SW,W01458,Casual
238,2018-12-21 12:19:54,2018-12-21 12:23:52,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31643,1st & D St SE,W23959,Member
188,2018-12-04 14:27:12,2018-12-04 14:30:20,31601,19th & East Capitol St SE,31712,Oklahoma Ave & D St NE,23751,Member
315,2018-12-19 23:12:19,2018-12-19 23:17:35,31007,Crystal City Metro / 18th & Bell St,31005,Pentagon City Metro / 12th & S Hayes St,W21371,Member
1617,2018-12-04 18:23:54,2018-12-04 18:50:51,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31502,John McCormack Dr & Michigan Ave NE,W22405,Member
1809,2018-12-31 11:06:26,2018-12-31 11:36:36,31503,Florida Ave & R St NW,31247,Jefferson Dr & 14th St SW,W00087,Casual
605,2018-12-30 17:01:40,2018-12-30 17:11:45,31520,24th & R St NE / National Arboretum,31518,New York Ave & Hecht Ave NE,W20223,Member
1629,2018-12-17 16:11:01,2018-12-17 16:38:10,31609,Maine Ave & 7th St SW,31249,Jefferson Memorial,W23961,Member
882,2018-12-12 08:38:38,2018-12-12 08:53:20,31115,Columbia Rd & Georgia Ave NW,31234,20th & O St NW / Dupont South,W22380,Member
459,2018-12-17 07:42:32,2018-12-17 07:50:11,31117,15th & Euclid St  NW,31202,14th & R St NW,W22025,Member
427,2018-12-11 11:47:29,2018-12-11 11:54:37,31603,1st & M St NE,31600,5th & K St NW,W23000,Member
374,2018-12-10 10:05:02,2018-12-10 10:11:16,31256,10th & E St NW,31218,L'Enfant Plaza / 7th & C St SW,W22405,Member
899,2018-12-03 07:01:55,2018-12-03 07:16:55,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W00960,Member
299,2018-12-31 15:49:22,2018-12-31 15:54:21,31603,1st & M St NE,31639,2nd & G St NE,W00155,Member
920,2018-12-29 14:55:56,2018-12-29 15:11:17,31298,15th & M St NW,31262,11th & F St NW,W20120,Casual
1284,2018-12-21 12:30:32,2018-12-21 12:51:57,31126,11th & Girard St NW,31624,North Capitol St & F St NW,W20099,Member
271,2018-12-18 07:21:11,2018-12-18 07:25:42,31105,14th & Harvard St NW,31401,14th St & Spring Rd NW,W21266,Member
3604,2018-12-30 14:19:50,2018-12-30 15:19:54,31247,Jefferson Dr & 14th St SW,31288,4th St & Madison Dr NW,W22604,Casual
1694,2018-12-14 08:48:51,2018-12-14 09:17:05,31077,Iwo Jima Memorial/N Meade & 14th St N,31218,L'Enfant Plaza / 7th & C St SW,W22027,Member
783,2018-12-20 08:09:23,2018-12-20 08:22:27,31622,13th & D St NE,31244,4th & E St SW,W21761,Member
1225,2018-12-17 09:53:47,2018-12-17 10:14:13,31509,New Jersey Ave & R St NW,31238,14th & G St NW,W22106,Member
400,2018-12-14 10:48:07,2018-12-14 10:54:47,31214,17th & Corcoran St NW,31253,19th & K St NW,E00078,Member
318,2018-12-11 18:47:09,2018-12-11 18:52:28,31023,Fairfax Dr & Wilson Blvd,31920,Washington-Lee High School / N Stafford St & Generals Way,W23878,Member
139,2018-12-09 08:59:01,2018-12-09 09:01:21,31628,1st & K St SE,31634,3rd & Tingey St SE,W20545,Member
411,2018-12-18 15:19:12,2018-12-18 15:26:04,31201,15th & P St NW,31101,14th & V St NW,W23876,Member
903,2018-12-08 01:22:53,2018-12-08 01:37:57,31201,15th & P St NW,31014,Lynn & 19th St North,W22092,Casual
814,2018-12-19 17:17:45,2018-12-19 17:31:20,31264,6th St & Indiana Ave NW,31614,11th & H St NE,W23275,Member
722,2018-12-18 19:05:15,2018-12-18 19:17:17,31634,3rd & Tingey St SE,31623,Columbus Circle / Union Station,W01221,Member
304,2018-12-27 17:46:07,2018-12-27 17:51:11,31243,4th & C St SW,31621,4th & D St NW / Judiciary Square,W23034,Member
192,2018-12-05 15:18:39,2018-12-05 15:21:51,31229,New Hampshire Ave & T St NW,31299,Connecticut Ave & R St NW,W23513,Member
488,2018-12-18 09:13:43,2018-12-18 09:21:51,31052,Potomac Ave & 35th St S,31002,Crystal Dr & 20th St S,W22902,Member
647,2018-12-02 11:47:04,2018-12-02 11:57:52,31124,14th & Irving St NW,31214,17th & Corcoran St NW,W22873,Member
478,2018-12-07 17:18:15,2018-12-07 17:26:13,31274,10th & G St NW,31203,14th & Rhode Island Ave NW,W23636,Member
1436,2018-12-12 17:30:37,2018-12-12 17:54:34,31279,19th & G St NW,31647,7th St & Massachusetts Ave NE,W23720,Member
383,2018-12-26 17:22:18,2018-12-26 17:28:41,31128,23rd & M St NW,31260,23rd & E St NW ,W21197,Member
1047,2018-12-24 17:36:16,2018-12-24 17:53:44,31288,4th St & Madison Dr NW,31620,5th & F St NW,W24041,Member
1513,2018-12-03 19:17:42,2018-12-03 19:42:55,31201,15th & P St NW,31618,4th & East Capitol St NE,W20544,Member
4746,2018-12-14 15:13:03,2018-12-14 16:32:09,31025,Central Library / N Quincy St & 10th St N,31905,Kennebec St & 11th St N,W21265,Member
235,2018-12-12 09:19:45,2018-12-12 09:23:41,31257,22nd & I St NW / Foggy Bottom,31211,Kennedy Center,W22923,Member
273,2018-12-18 16:31:52,2018-12-18 16:36:26,31266,11th & M St NW,31265,5th St & Massachusetts Ave NW,W23249,Member
417,2018-12-09 13:03:28,2018-12-09 13:10:26,31229,New Hampshire Ave & T St NW,31257,22nd & I St NW / Foggy Bottom,W21198,Member
2820,2018-12-27 16:38:31,2018-12-27 17:25:32,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31321,15th St & Constitution Ave NW,W00014,Casual
322,2018-12-21 19:31:58,2018-12-21 19:37:21,31126,11th & Girard St NW,31602,Park Rd & Holmead Pl NW,W23856,Member
204,2018-12-17 15:07:05,2018-12-17 15:10:29,31212,21st & M St NW,31221,18th & M St NW,W00799,Member
175,2018-12-29 11:00:29,2018-12-29 11:03:24,31214,17th & Corcoran St NW,31229,New Hampshire Ave & T St NW,W24019,Member
623,2018-12-06 16:28:09,2018-12-06 16:38:33,31078,Arlington Blvd & S George Mason Dr/NFATC,31037,Ballston Metro / N Stuart & 9th St N,W23253,Member
303,2018-12-14 09:10:05,2018-12-14 09:15:09,31251,12th & L St NW,31222,New York Ave & 15th St NW,W23941,Member
144,2018-12-28 20:06:25,2018-12-28 20:08:49,31602,Park Rd & Holmead Pl NW,31651,11th & Park Rd NW,W21382,Member
200,2018-12-21 14:34:54,2018-12-21 14:38:15,31116,California St & Florida Ave NW,31278,18th & R St NW,W24176,Member
209,2018-12-10 22:22:06,2018-12-10 22:25:36,31103,16th & Harvard St NW,31104,Adams Mill & Columbia Rd NW,W22269,Member
862,2018-12-19 14:37:43,2018-12-19 14:52:06,31503,Florida Ave & R St NW,31110,20th St & Florida Ave NW,W01435,Member
272,2018-12-13 16:14:43,2018-12-13 16:19:16,31200,Massachusetts Ave & Dupont Circle NW,31201,15th & P St NW,W23975,Member
1260,2018-12-17 11:34:22,2018-12-17 11:55:23,31406,14th & Upshur St NW,31200,Massachusetts Ave & Dupont Circle NW,W00009,Member
448,2018-12-10 16:51:40,2018-12-10 16:59:08,31244,4th & E St SW,31621,4th & D St NW / Judiciary Square,W21227,Member
604,2018-12-29 11:36:46,2018-12-29 11:46:51,31109,7th & T St NW,31503,Florida Ave & R St NW,W24086,Member
370,2018-12-27 16:04:24,2018-12-27 16:10:34,31245,7th & R St NW / Shaw Library,31228,8th & H St NW,W00516,Member
677,2018-12-10 07:47:39,2018-12-10 07:58:57,31119,14th & Belmont St NW,31212,21st & M St NW,W20384,Member
972,2018-12-13 16:57:58,2018-12-13 17:14:11,31623,Columbus Circle / Union Station,31625,3rd & G St SE,W20571,Member
701,2018-12-12 12:58:12,2018-12-12 13:09:53,31400,Georgia & New Hampshire Ave NW,31503,Florida Ave & R St NW,W23949,Member
154,2018-12-14 15:06:17,2018-12-14 15:08:51,31279,19th & G St NW,31253,19th & K St NW,W00802,Member
508,2018-12-12 06:26:18,2018-12-12 06:34:46,31218,L'Enfant Plaza / 7th & C St SW,31228,8th & H St NW,W00838,Member
512,2018-12-13 08:44:52,2018-12-13 08:53:25,31280,11th & S St NW,31276,15th & L St NW,W21004,Member
622,2018-12-13 07:42:44,2018-12-13 07:53:06,31281,8th & O St NW,31224,19th & L St NW,W23951,Member
345,2018-12-18 16:57:54,2018-12-18 17:03:39,31228,8th & H St NW,31281,8th & O St NW,W23198,Member
1353,2018-12-23 16:31:24,2018-12-23 16:53:57,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31218,L'Enfant Plaza / 7th & C St SW,W23870,Casual
8071,2018-12-24 22:44:06,2018-12-25 00:58:38,31281,8th & O St NW,31281,8th & O St NW,W20898,Casual
586,2018-12-02 09:40:29,2018-12-02 09:50:15,31019,Wilson Blvd & N Edgewood St,31016,Clarendon Blvd & Pierce St,W22330,Member
368,2018-12-19 08:05:49,2018-12-19 08:11:58,31636,New Jersey Ave & N St NW/Dunbar HS,31638,1st & H St NW,W21687,Member
720,2018-12-19 21:21:48,2018-12-19 21:33:48,31102,11th & Kenyon St NW,31200,Massachusetts Ave & Dupont Circle NW,W01294,Member
367,2018-12-06 14:20:58,2018-12-06 14:27:06,31201,15th & P St NW,31291,Vermont Ave & I St NW,W21242,Member
145,2018-12-06 15:41:17,2018-12-06 15:43:43,31608,8th & Eye St SE / Barracks Row,31652,4th & M St SE,W24024,Member
1002,2018-12-18 09:06:53,2018-12-18 09:23:36,31636,New Jersey Ave & N St NW/Dunbar HS,31235,19th St & Constitution Ave NW,W01065,Member
516,2018-12-22 11:53:13,2018-12-22 12:01:50,31129,15th St & Pennsylvania Ave NW/Pershing Park,31233,17th & K St NW / Farragut Square,W21179,Member
